GameIndex,White_ACPL,Black_ACPL,White,Black
151,2666.81,2742.16,Lc0,Stockfish
152,14630.49,14758.1,Stockfish,NNUE
153,2375.73,2183.11,NNUE,Stockfish
154,3508.43,3941.71,Lc0,NNUE
155,5464.55,5256.57,NNUE,Lc0
156,1083.17,698.65,Stockfish,Lc0
157,1834.13,2249.65,Lc0,Stockfish
158,4185.84,4854.19,Stockfish,NNUE
159,4253.93,4260.65,NNUE,Stockfish
160,4402.07,4752.0,Lc0,NNUE
161,1465.6,1130.71,NNUE,Lc0
162,2401.08,2509.02,Stockfish,Lc0
163,4024.67,4315.07,Lc0,Stockfish
164,1771.88,2033.12,Stockfish,NNUE
165,5425.4,5124.41,NNUE,Stockfish
166,447.0,1690.5,Lc0,NNUE
167,3632.17,3390.68,NNUE,Lc0
168,3607.92,3480.56,Stockfish,Lc0
169,3546.68,3873.18,Lc0,Stockfish
170,7338.53,7622.53,Stockfish,NNUE
171,7875.3,7897.56,NNUE,Stockfish
172,2530.87,3187.8,Lc0,NNUE
173,1863.28,1399.88,NNUE,Lc0
174,4639.09,4542.84,Stockfish,Lc0
175,3753.05,3946.88,Lc0,Stockfish
176,7683.53,7923.28,Stockfish,NNUE
177,7986.61,8083.46,NNUE,Stockfish
178,2861.12,3391.94,Lc0,NNUE
179,3520.58,3146.72,NNUE,Lc0
180,5494.5,5345.04,Stockfish,Lc0
181,5705.7,6039.4,Lc0,Stockfish
182,5018.0,5195.66,Stockfish,NNUE
183,8800.53,9013.04,NNUE,Stockfish
184,4546.28,4939.0,Lc0,NNUE
185,2674.35,2284.26,NNUE,Lc0
186,2551.54,2341.12,Stockfish,Lc0
187,3463.76,3761.09,Lc0,Stockfish
188,2985.31,3714.69,Stockfish,NNUE
189,4131.38,3921.88,NNUE,Stockfish
190,4314.74,4852.05,Lc0,NNUE
191,3432.8,3160.46,NNUE,Lc0
192,3819.9,3515.89,Stockfish,Lc0
193,1446.97,1755.47,Lc0,Stockfish
194,4730.66,5071.14,Stockfish,NNUE
195,4990.78,4869.26,NNUE,Stockfish
196,4529.46,4841.32,Lc0,NNUE
197,1864.28,1391.24,NNUE,Lc0
198,2934.44,2770.48,Stockfish,Lc0
199,3518.78,3788.27,Lc0,Stockfish
200,6222.11,6277.61,Stockfish,NNUE
201,6164.68,6329.06,NNUE,Stockfish
202,2728.76,3274.53,Lc0,NNUE
203,1453.52,1128.0,NNUE,Lc0
204,3846.27,3673.72,Stockfish,Lc0
205,2792.43,3070.94,Lc0,Stockfish
206,8017.71,8321.55,Stockfish,NNUE
207,10504.38,10405.3,NNUE,Stockfish
208,4133.56,4621.44,Lc0,NNUE
209,3764.16,3463.94,NNUE,Lc0
210,3565.19,3356.16,Stockfish,Lc0
211,634.07,976.38,Lc0,Stockfish
212,5523.25,5706.88,Stockfish,NNUE
213,6588.1,6460.69,NNUE,Stockfish
214,4199.04,4680.13,Lc0,NNUE
215,3003.52,2856.05,NNUE,Lc0
216,4366.65,4213.83,Stockfish,Lc0
217,1019.64,1333.0,Lc0,Stockfish
218,6243.54,7153.03,Stockfish,NNUE
219,7678.55,7775.11,NNUE,Stockfish
220,5122.11,5497.33,Lc0,NNUE
221,2770.29,2452.95,NNUE,Lc0
222,4312.17,4104.49,Stockfish,Lc0
223,4670.84,4948.21,Lc0,Stockfish
224,5807.65,6112.03,Stockfish,NNUE
225,6254.62,6224.49,NNUE,Stockfish
226,2846.82,3371.76,Lc0,NNUE
227,1467.2,1135.79,NNUE,Lc0
228,3658.94,3477.11,Stockfish,Lc0
229,5602.25,6276.56,Lc0,Stockfish
230,6083.31,6095.28,Stockfish,NNUE
231,5903.81,6158.0,NNUE,Stockfish
232,4047.7,4522.85,Lc0,NNUE
233,3663.21,3478.75,NNUE,Lc0
